"ano";"cod_mun";"total_votos";"total_pol";"votos_seg";"total_despesa";"despesa_seg";"sd_votos";"sd_despesa";"aptos";"comparecimento";"abstencao";"brancos";"nulos";"legenda";"partido_seg";"n_part_seg";"margem_vit"
"2952";2004;"64076";3803;30;NA;115166.01;300;207.80869341373;1491.27735222085;4344;4004;340;27;75;99;0;0;0.633458685652475
"2953";2004;"64092";17851;63;NA;51308.45;NA;677.143530801801;233.904267378694;23266;19434;3832;210;568;805;0;0;0.929338287227763
"2954";2004;"64114";70120;97;418;462320.92;3300.4;1869.10217430867;1721.22844252314;91240;76750;14490;1806;2103;2721;0;1;0.800221517046827
"2955";2004;"64130";7591;35;NA;5169.02;NA;431.651384125451;77.4060557932394;8904;8230;674;164;193;282;0;0;0.707106781186546
"2956";2004;"64157";139737;172;189;552415;NA;2597.14506805577;5000.86266624286;185958;159814;26144;5492;7048;7537;0;0;0.794151281766881
"2957";2004;"64173";3209;23;NA;17460;NA;194.359781670959;397.676412561731;3726;3406;320;29;89;79;0;0;0.707106781186548
"2958";2004;"64190";4610;33;NA;14109.56;NA;266.841553013046;349.968027061488;5398;4998;400;75;158;155;0;0;0.707106781186548
"2959";2004;"64211";13072;50;NA;40558.76;65;644.360476088005;453.420369071348;17426;14364;3062;305;422;565;0;0;0.707106781186548
"2960";2004;"64238";4390;40;NA;34125.55;NA;232.560060235701;266.964756869256;5036;4708;328;37;126;155;0;0;0.707106781186548
"2961";2004;"64254";301689;224;2352;1135312.1;6529.61;2511.15898475197;1698.07673982703;387814;339896;47918;11660;12391;14156;0;4;1.36897874592047
"2962";2004;"64270";116016;146;NA;199341.89;NA;2833.58338937369;1327.04856187546;159368;135488;23880;5614;6359;7499;0;0;1.03456507209489
"2963";2004;"64297";113145;163;NA;553081.98;NA;2099.63884751574;2577.94215704298;148770;130680;18090;4980;5870;6685;0;0;1.65926391601748
"2964";2004;"64319";3856;24;NA;48041.45;NA;260.681203771964;1197.12046487294;4492;4196;296;68;119;153;0;0;0.707106781186547
"2965";2004;"64335";7936;34;NA;38012.03;NA;406.379448804017;367.61303193765;10902;8782;2120;164;348;334;0;0;0.891034594585548
"2966";2004;"64351";43462;84;42;114098.06;NA;1470.51911408283;1283.45985784784;63144;50416;12728;2575;1934;2445;0;1;1.05122929983423
"2967";2004;"64378";5081;43;NA;21236;NA;205.772376779121;783.413657273091;6154;5592;562;91;198;222;0;0;1.0799566378775
"2968";2004;"64394";14369;70;NA;45686.83;NA;510.568154471428;757.112355067875;18136;15436;2700;176;373;518;0;0;0.865996196548452
"2969";2004;"64416";11990;65;44;18561.35;NA;456.151166326988;385.06944519789;16310;13172;3138;195;446;541;0;1;1.20433277218657
"2970";2004;"64432";6082;66;NA;26059.73;NA;245.223194087376;195.084295232744;6788;6504;284;53;187;182;0;0;0.707106781186547
"2971";2004;"64459";10517;101;111;64233.79;1860;260.171914941217;472.613679159877;13748;11584;2164;244;337;486;0;0;1.35708916213607
"2972";2004;"64475";6106;69;20;60915.75;NA;182.956190878551;274.492533023662;7616;6692;924;119;210;257;0;1;1.64085161189914
"2973";2004;"64491";41298;80;NA;172923.86;1500;1250.99895430005;3618.39975158083;52884;45082;7802;587;1259;1938;0;0;0.961385236738038
"2974";2004;"64513";20057;71;247;654723.2;2783.64;756.578284299391;884.897381082993;24250;21560;2690;288;549;666;0;0;0.892500714040527
"2975";2004;"64530";20709;66;NA;99537.35;NA;824.294204722366;1587.78201102169;28614;23254;5360;321;1027;1197;0;0;0.707106781186548
"2976";2004;"64556";21484;63;NA;12162.85;NA;994.805349503699;164.781500866595;27966;23638;4328;484;731;939;0;0;0.707106781186548
"2977";2004;"64572";9165;50;NA;50601.7;NA;413.57218824193;321.561493285153;13776;11798;1978;158;2050;425;0;0;0.707106781186547
"2978";2004;"64599";11417;43;NA;54227.97;NA;628.622112933967;654.813377250388;14790;12386;2404;153;414;402;0;0;0.707106781186547
"2979";2004;"64610";2376;36;NA;45094.94;57;132.819474484264;665.454716020209;2618;2528;90;13;64;75;0;0;0.707106781186547
"2980";2004;"64637";8194;67;NA;42763.57;NA;345.884806961813;433.759198387548;10344;8930;1414;133;257;346;0;0;0.707106781186548
"2981";2004;"64653";33426;82;NA;99207.05;NA;1294.01059604434;396.338255211989;44434;36844;7590;864;1131;1423;0;0;1.00762121173896
"2982";2004;"64670";26316;116;NA;221564.3;NA;805.614868991924;1594.33864820145;30530;28642;1888;418;832;1076;0;0;1.11445978410662
"2983";2004;"64696";122137;184;923;255235.83;140;1015.00357699694;1242.7495195547;155916;134886;21030;3532;3736;5481;0;2;0.780811777562306
"2984";2004;"647";3195;47;NA;25403.89;NA;142.41839470258;399.865318248834;4844;3484;1360;35;118;136;0;0;1.07503751583836
"2985";2004;"64718";11985;64;NA;19957.28;620;368.486891401592;105.603920182233;15762;13758;2004;361;715;697;0;0;1.49927229715846
"2986";2004;"64734";37749;75;157;58703.73;1170;1312.73472298906;185.913885646719;48476;42026;6450;999;1458;1820;1;1;1.46961784508287
"2987";2004;"64750";291084;220;NA;2315293.52;300;2664.25570617822;4556.03365490181;379602;327224;52378;10576;12979;12585;0;0;1.21995531867073
"2988";2004;"64777";990078;720;2955;3034634.27;4535.24;2000.91306956759;1203.80425766748;1300386;1140532;159854;39844;53173;57437;0;30;2.8649059431914
"2989";2004;"64793";5395;32;NA;1997.5;NA;322.59691713459;106.232213848002;6266;5948;318;87;232;234;0;0;0.707106781186547
"2990";2004;"64815";9934;41;NA;7408.46;67.24;505.035377522228;66.207483113207;12388;10840;1548;108;317;481;0;0;0.707106781186548
"2991";2004;"64831";11109;36;NA;23124.02;NA;635.920916004035;325.082882616834;14138;12030;2108;170;299;452;0;0;1.05524087897999
"2992";2004;"64858";7563;59;NA;19638.27;NA;343.712732319506;376.229780981514;8694;8292;402;122;259;348;0;0;0.707106781186546
"2993";2004;"64874";30242;151;NA;62229.21;NA;556.818106301267;323.806675036953;37612;33400;4212;721;1064;1373;0;0;2.51406051978228
"2994";2004;"64890";11843;49;186;66136.68;NA;566.820910736015;1962.37528805661;15182;13118;2064;229;478;568;0;0;0.744722362312243
"2995";2004;"64912";5365;22;NA;22454.73;150;316.477605388823;614.718524961022;8380;7942;438;133;2207;237;0;0;1
"2996";2004;"64939";53844;134;NA;111910.13;NA;1343.63519178034;401.099768262421;69678;59730;9948;1619;1695;2572;0;0;1.59884204436112
"2997";2004;"64955";69729;160;NA;283924.36;100;1491.05311592965;1968.11382530984;93606;78072;15534;1756;2979;3608;0;0;1.18965959358191
"2998";2004;"64971";9466;91;NA;223287.94;NA;315.696763094791;1480.19178783217;10904;10254;650;96;330;362;0;0;0.932200705614169
"2999";2004;"64998";8502;49;NA;39834;NA;358.931573163795;778.958643600164;9980;9210;770;73;284;351;0;0;0.967310394070729
"3000";2004;"65013";26608;74;NA;151406.27;NA;1024.01509999821;945.189570500369;34810;30380;4430;1074;1342;1356;0;0;1.15273800413994
"3001";2004;"65030";33679;113;139;474415.9;200;870.72357313834;2623.14575088885;42936;36520;6416;446;1353;1042;0;0;1.13804177957443
"3002";2004;"65056";9762;49;NA;41156;NA;389.187618221685;582.854656807311;11352;10612;740;155;298;397;0;0;0.843904388302262
"3003";2004;"65072";32709;126;171;311877.82;3353.72;888.14292975939;720.054031111029;43622;35580;8042;476;996;1399;1;1;0.990057335674253
"3004";2004;"65099";24706;133;104;269397.89;157;724.256560496878;979.182402670454;31082;26572;4510;279;804;783;0;0;1.39780484395194
"3005";2004;"65110";168967;205;1298;1063824.18;19680.23;3082.22368354698;1953.1145788818;218318;191004;27314;6931;7742;7364;1;2;1.3819916003101
"3006";2004;"65137";6778;34;NA;47447.16;NA;365.962073138485;827.149445141067;8296;7334;962;112;195;249;0;0;0.975804101134023
"3007";2004;"65153";5398;40;NA;32121.99;817.11;226.955938410516;384.048770122275;6352;5750;602;53;105;194;0;0;1.56064797855038
"3008";2004;"65170";4500;34;25;21498.78;4772.59;236.853871337716;235.640550597886;5016;4832;184;49;143;140;0;0;0.744851076125288
"3009";2004;"65196";13731;57;NA;29430.61;20.1;707.386065796429;324.067530471482;18140;15216;2924;375;488;622;0;0;0.707106781186548
"3010";2004;"65218";21754;77;446;262360.33;2079.4;871.976959035391;1671.38709398545;28066;23972;4094;368;866;984;0;1;0.707106781186548
"3011";2004;"65234";5625;45;NA;24689.8;NA;241.903779994258;207.677700685439;7080;6154;926;99;183;247;0;0;1.12408141101198
"3012";2004;"65250";5250;44;NA;33410.98;200.76;240.336112696242;490.385501339141;6764;5700;1064;61;191;198;0;0;1.10646148453533
"3013";2004;"65277";15018;65;NA;37391.53;NA;589.006869518127;589.554330530082;18084;16140;1944;192;337;593;0;0;0.927026417889026
"3014";2004;"65293";20416;78;NA;53513.78;NA;801.178981058491;777.746487793515;24144;22222;1922;389;654;763;0;0;1.14659558084856
"3015";2004;"65315";8815;34;NA;68441.19;NA;506.92834955968;779.239693868374;10888;9496;1392;116;260;305;0;0;0.707106781186548
"3016";2004;"65331";8244;33;NA;10005.58;NA;484.909711772644;256.115606768574;9788;9046;742;181;334;287;0;0;0.707106781186547
"3017";2004;"65358";19855;53;NA;82821.9;5408.43;700.041192290821;608.393834521423;25950;22016;3934;447;630;1084;0;0;1.01163000709871
"3018";2004;"65374";24000;71;NA;133474.2;395;923.86790233106;558.137449409685;30732;26448;4284;411;989;1048;0;0;0.707106781186547
"3019";2004;"65390";19491;61;198;105160.5;3305;713.308912670454;508.687924319441;24308;21354;2954;430;601;832;1;1;1.04202993847931
"3020";2004;"65412";4369;25;NA;10133.29;NA;297.084564495597;516.025309045495;5060;4678;382;55;122;132;0;0;0.707106781186548
"3021";2004;"65439";77483;141;NA;232570.12;NA;1882.19234530155;716.398923000519;109880;86688;23192;2369;3575;3261;0;0;1.39614996831288
"3022";2004;"65455";136020;167;7860;361325.26;12559;3164.26747022365;2219.28163198949;179106;155414;23692;5789;5991;7614;0;0;0.793447417188089
"3023";2004;"65471";129505;165;909;269791.1;494.5;3437.25416499199;994.127930884414;169022;145258;23764;3823;5147;6783;0;2;1.1633121085783
"3024";2004;"65498";88323;133;540;749285.37;6059.2;2575.58324832498;2608.52835242111;114382;97460;16922;1887;2946;4304;0;2;0.960234538891192
"3025";2004;"655";8980;50;NA;72280;NA;323.687505105678;551.111182487826;11828;9860;1968;90;361;429;0;0;1.52700913012948
"3026";2004;"65510";159705;204;NA;598310.8;NA;3539.82607792414;2190.19206481767;211038;181778;29260;5737;6918;9418;0;0;0.964412584666461
"3027";2004;"65536";62059;105;514;183889.27;2118.96;2431.94369277247;1275.95580920153;95662;84748;10914;2892;16260;3537;0;2;1
"3028";2004;"65552";43204;82;12063;106405.82;9387.53;1488.28136997167;502.407518670736;56318;48256;8062;1432;1467;2153;0;0;1.23860495415309
"3029";2004;"65579";17565;55;11;79966.29;185.01;805.48469662899;1158.2616778979;23580;19400;4180;275;767;793;0;1;0.707106781186548
"3030";2004;"65595";11272;59;NA;51971.97;NA;434.303316233946;521.297931116825;14100;12270;1830;222;290;486;0;0;0.873289602772689
"3031";2004;"65617";5049;55;NA;35437.04;NA;191.64119117206;235.961302181571;6536;5502;1034;57;223;173;0;0;0.719933573719681
"3032";2004;"65633";225099;256;1029;999088.93;1497.5;3741.9358659079;2517.08027478791;307564;259490;48074;9836;10878;13677;1;4;1.20757934916013
"3033";2004;"65650";50470;135;NA;85721.6;17.5;1260.43454328711;740.534011075077;67454;56312;11142;1417;1612;2813;0;0;1.23111505155824
"3034";2004;"65676";12121;69;NA;91872.65;NA;472.093761687826;1377.80653789412;16564;13430;3134;230;517;562;0;0;0.947452711757338
"3035";2004;"65692";89122;167;1240;286131.09;2052;1715.13908068633;754.773524969794;114694;101276;13418;3577;4662;3915;0;1;0.96858350966812
"3036";2004;"65714";17838;95;NA;55702.65;NA;629.412450959767;544.450017414208;22584;19596;2988;315;616;827;0;0;0.707106781186548
"3037";2004;"65730";13146;90;NA;60575.35;NA;472.350247125579;386.879907146472;17144;14566;2578;313;533;574;0;0;0.707106781186549
"3038";2004;"65757";6903;55;NA;51009.5;295.5;277.525326601683;408.839958801459;8740;7642;1098;97;309;333;0;0;0.902603784679222
"3039";2004;"65773";8947;64;NA;22150.14;NA;289.681903884562;244.014141720327;11392;9748;1644;162;216;423;0;0;1.126741929709
"3040";2004;"65790";145157;177;848;854798.78;2023.74;3199.35091260376;2316.80244262732;193178;165936;27242;5525;8304;6950;0;1;0.974209821267958
"3041";2004;"65811";33086;99;NA;256038.17;NA;970.208194586343;836.872552227084;44196;37766;6430;1261;1595;1824;0;0;1.21273066683493
"3042";2004;"65838";44432;98;234;276256.56;NA;1302.96881581539;1706.56825171815;56164;48372;7792;647;1299;1994;0;0;0.938641736295079
"3043";2004;"65854";8250;31;NA;26797.79;NA;493.522704175342;313.827037838961;10290;8980;1310;136;273;321;0;0;0.707106781186547
"3044";2004;"65870";71909;158;125;729165;699;1547.68792373499;1137.56556525677;95110;79918;15192;2318;2553;3138;0;2;1.62405671507899
"3045";2004;"65897";208336;189;NA;443001.84;NA;2172.66570791929;1537.02832328908;272788;234900;37888;6682;8261;11621;0;0;1.54983988949132
"3046";2004;"65919";6344;40;NA;8385.19;114.86;332.929410341789;194.741336640551;7322;6850;472;91;165;250;0;0;0.707106781186548
"3047";2004;"65935";18552;104;NA;156255.98;NA;488.483885743736;1156.25610577649;24760;20296;4464;226;612;906;0;0;1.2749437052299
"3048";2004;"65951";36777;112;NA;395859.28;NA;1224.12790412623;1180.63244803089;47264;40982;6282;1260;1539;1406;0;0;1.12104414450974
"3049";2004;"65978";52282;77;67;133416.71;344;1459.91558017392;417.097421267241;70370;58146;12224;1759;1783;2322;0;0;1.37422371833225
"3050";2004;"65994";5473;41;NA;20147.49;NA;277.171804240042;238.366400231056;6188;5975;213;58;227;217;0;0;0.707106781186544
"3051";2004;"66010";105338;183;NA;302374.54;785.34;2370.726943185;1621.2723307267;134402;117026;17376;2814;3642;5232;0;0;0.979349604927208
"3052";2004;"66036";34416;143;NA;506151.94;967.6;837.015546880453;1236.90277976925;44614;38260;6354;1192;1222;1430;0;0;0.954030797704039
"3053";2004;"66052";21696;95;NA;116096.34;NA;738.653076947404;709.928644925541;27872;23964;3908;420;815;1033;0;0;0.774868951181279
"3054";2004;"66079";131155;178;492;419561.97;NA;3184.24107613064;2414.65770905795;163966;145188;18778;4154;4408;5471;0;1;1.30290349608418
"3055";2004;"66095";5025;26;NA;24555.55;NA;316.957060696119;364.623305835126;5968;5396;572;48;141;182;0;0;0.707106781186548
"3056";2004;"66117";12715;41;NA;83768.04;NA;674.893634638904;423.497659757594;16564;14012;2552;225;571;501;0;0;0.707106781186547
"3057";2004;"66133";5211;48;NA;12394.08;NA;351.145694810623;188.4159367119;6714;5880;834;178;304;187;0;0;1
"3058";2004;"66150";34255;53;NA;194912.07;NA;1581.41365895021;3323.10450435101;41186;36700;4486;601;708;1136;0;0;0.666427776103222
"3059";2004;"66176";6229;41;NA;20581.54;NA;329.113098057691;420.901959705936;7372;6796;576;64;253;250;0;0;0.707106781186548
"3060";2004;"66192";362269;281;NA;2106082;NA;3663.55130436193;2338.31867937704;482014;423574;58440;14195;24133;22977;0;0;1.27314626209497
"3061";2004;"66214";19898;56;NA;37749.4;NA;898.862492737334;481.180841168335;27128;21802;5326;418;702;784;0;0;0.707106781186547
"3062";2004;"66230";23369;154;NA;335945.11;NA;407.225191675466;1097.22846766085;32994;25792;7202;372;898;1153;0;0;1.28870738198945
"3063";2004;"66257";33038;96;23;226229.4;NA;932.583837896841;1932.55698940573;43320;36476;6844;605;1384;1449;0;1;1.11445593863654
"3064";2004;"66273";8151;39;NA;2146.43;NA;401.41602887191;557.420441839013;9354;8852;502;91;251;359;0;0;0.707106781186547
"3065";2004;"66290";26526;86;392;95914.84;755;789.72340268429;856.182973919427;33772;29388;4384;758;927;1177;1;1;0.960546818970441
"3066";2004;"663";10657;51;NA;68239.67;NA;471.055275198995;386.474848203595;20138;16438;3700;209;4789;783;0;0;1
"3067";2004;"66311";5975;51;NA;24854.27;NA;274.897101961201;725.520347157912;6746;6402;344;84;161;182;0;0;0.707106781186548
"3068";2004;"66338";8560;89;NA;40695.81;49.8;291.202576140523;540.050676120973;10470;9352;1118;98;321;373;0;0;0.81601277144006
"3069";2004;"66354";87351;115;NA;376220.41;NA;2360.61588022242;758.875888161955;115274;100042;15232;4063;4508;4120;0;0;1.04359655875712
"3070";2004;"66370";61704;127;NA;68177.06;422;1802.31990756448;264.789077378137;77872;68424;9448;1907;2395;2418;0;0;0.880029992961829
"3071";2004;"66397";262594;273;1974;1377910.32;10290.92;2221.24631460022;2929.1636374702;343630;299130;44500;12069;12755;11712;0;4;1.40835161206836
"3072";2004;"66419";7069;33;NA;66295.18;1020.9;410.721448317601;720.134139009092;8138;7670;468;95;273;233;0;0;0.707106781186547
"3073";2004;"66435";53783;92;NA;92598.78;NA;863.775117921348;250.427987608725;98186;80188;17998;2529;20899;2977;0;0;0.707106781186548
"3074";2004;"66451";86063;150;501;344039.69;2415.74;1961.63157854961;948.89744702079;113582;95154;18428;2184;2868;4039;0;0;1.60199782662792
"3075";2004;"66478";33847;106;NA;54445.59;NA;1136.94079491327;479.604475107179;41374;37078;4296;706;1140;1385;0;0;0.589355151759044
"3076";2004;"66494";20587;77;NA;36388.44;425.25;774.51755598795;238.774068544687;28690;23120;5570;654;890;989;0;0;1.0245889927263
"3077";2004;"66516";2822;30;NA;16359.86;NA;175.010377572487;616.667508497896;3146;3030;116;35;71;102;0;0;0.707106781186547
"3078";2004;"66532";11012;93;NA;51826;420;388.970390333912;320.879714851276;13468;11854;1614;121;345;376;0;0;0.707106781186548
"3079";2004;"66559";5845;18;NA;23794.01;NA;372.289376197642;251.207335762314;6812;6316;496;64;165;242;0;0;0.707106781186548
"3080";2004;"66575";5491;44;NA;11936.56;271.9;246.824031157629;341.74143631527;6856;5964;892;69;169;235;0;0;0.775420628261486
"3081";2004;"66591";3761;41;NA;32217.51;47.95;198.120313410459;291.621176229966;4174;4036;138;30;111;134;0;0;0.707106781186548
"3082";2004;"66613";19755;117;169;93691.92;1690.71;642.935201800528;937.483174623411;24464;21256;3208;348;533;620;0;1;0.707106781186547
"3083";2004;"66630";9077;57;NA;44638.65;NA;315.10203306697;651.419509354296;10186;9768;418;173;210;308;0;0;0.686769555157969
"3084";2004;"66656";5019;32;NA;52045.39;NA;281.410864537855;761.917069924219;5486;5318;168;31;107;161;0;0;0.707106781186547
"3085";2004;"66672";4780;36;115;39829.96;1236;202.773048858079;501.869317795379;5482;5120;362;50;126;164;1;2;1.05070240085773
"3086";2004;"66699";49734;114;94;329221.94;100;1283.84650932696;1547.95411593347;63958;55188;8770;1223;1659;2572;0;0;1.18829949620971
"3087";2004;"66710";65690;171;535;764118.82;NA;1448.90635422481;1608.13823335163;84406;73772;10634;1937;2715;3430;0;1;1.76946760011058
"3088";2004;"66737";11071;67;NA;41034.69;NA;399.813936330652;466.818402506614;13866;11948;1918;161;302;414;0;0;0.880515634775685
"3089";2004;"66753";5428;36;NA;76995.19;NA;246.774194160574;620.505191057547;6130;5860;270;49;163;220;0;0;0.720537374505772
"3090";2004;"66770";17437;64;NA;155118.17;NA;683.772777771762;480.079050558486;21720;19038;2682;254;713;634;0;0;0.761456081894749
"3091";2004;"66796";5184;20;NA;3756;NA;358.131746465022;124.925710779793;6012;5582;430;68;135;195;0;0;0.707106781186547
"3092";2004;"66818";205926;264;136;1240174.2;1427.57;1607.40979001598;3726.6896032496;282318;236520;45798;9848;11448;9298;0;2;1.73514696856234
"3093";2004;"66834";3254;25;NA;86382.19;NA;221.47168159186;4120.5358894995;3594;3504;90;42;103;105;0;0;0.707106781186548
"3094";2004;"66850";25291;67;565;81686.32;1550;1061.17915338834;635.795708408573;32634;27352;5282;397;751;913;1;1;0.707106781186547
"3095";2004;"66877";86184;146;867;453201.72;552.45;1955.72030859881;1753.56821001183;108640;96008;12632;2584;3330;3910;0;1;0.761831262635506
"3096";2004;"66893";297445;256;1580;1967936.23;8694.46;1264.38883988993;2741.48505777232;506546;447926;58620;13338;115416;21727;0;4;1.73576793287222
"3097";2004;"66915";4964;28;NA;17999.35;NA;295.017000023779;672.838504055531;5798;5378;420;85;122;207;0;0;0.707106781186548
"3098";2004;"66931";5730;43;NA;56008.61;NA;255.030773931645;612.117541514378;6638;6090;548;53;109;198;0;0;0.98139086958148
"3099";2004;"66958";23317;72;NA;53665.4;46;928.458138578419;2476.20959281117;29856;25306;4550;297;778;914;0;0;0.839052942246391
"3100";2004;"66974";12373;109;190;28688.26;59.67;325.838025860663;409.344228956962;16232;14202;2030;258;972;599;0;1;1.19135909287919
"3101";2004;"66990";22012;112;NA;44232.84;NA;661.231850245898;332.75145159477;30548;24326;6222;336;835;1143;0;0;1.14901143225389
"3102";2004;"67016";3835;34;NA;1951.98;NA;299.705711477215;8.95871027208567;4520;4346;174;117;311;83;0;0;1
"3103";2004;"67032";27758;58;158;140884.02;512;1108.93420944361;594.311018269163;38242;31040;7202;883;1166;1233;0;0;0.771646862761288
"3104";2004;"67059";18375;91;NA;116534.16;899.86;573.946867456265;670.898342004839;25462;20324;5138;377;736;836;0;0;1.15280611541276
"3105";2004;"67075";53713;125;64;157999.14;256.1;1345.38856843085;794.394076501479;70336;60194;10142;1936;2173;2372;0;1;1.28085549946141
"3106";2004;"67091";5364;49;NA;27516.68;60;250.322697747365;458.109707576139;6110;5744;366;51;156;173;0;0;0.707106781186547
"3107";2004;"671";9328;62;NA;90996;NA;325.505161960262;1614.4451293139;12824;10504;2320;140;430;606;0;0;1.43994384633773
"3108";2004;"67113";69926;95;NA;128689.38;NA;2924.19764811438;548.830149310201;96018;80070;15948;3170;3661;3313;0;0;0.707106781186548
"3109";2004;"67130";356655;290;3086;2594609.32;1087.62;2424.50744696486;5331.97461681697;462342;402334;60008;11672;17110;16897;0;9;1.50373677375138
"3110";2004;"67156";143452;198;NA;391190.48;NA;2804.8063823412;2120.50389213702;183724;161750;21974;5325;6847;6126;0;0;1.43957777250224
"3111";2004;"67172";84367;162;85;365116.8;NA;2246.88492899848;1556.30836123066;112134;97152;14982;4108;4363;4314;0;0;1.07264225643563
"3112";2004;"67199";4475;38;NA;29579.09;NA;251.447826825735;303.564015693768;5534;4874;660;67;172;160;0;0;0.707106781186548
"3113";2004;"67210";2869;21;NA;11518.06;NA;272.257547372794;622.379677399184;3524;3260;264;199;102;90;0;0;1
"3114";2004;"67237";44203;109;15;146321.69;734.87;1328.77350109702;1777.44637754069;58910;47876;11034;741;1307;1625;0;0;0.98471231339841
"3115";2004;"67253";8752;66;36;55941.86;60;280.101429425209;506.215873663552;11106;9666;1440;157;349;408;0;1;1.01773369235583
"3116";2004;"67270";51095;139;NA;155476.85;NA;1013.26835751262;791.965905711811;66344;56904;9440;1877;1623;2309;0;0;0.962375246567025
"3117";2004;"67296";22888;63;NA;38316.36;NA;850.125979170928;460.92710056293;29678;25176;4502;641;800;847;0;0;0.693369673050123
"3118";2004;"67318";23896;54;NA;446487.98;NA;936.761156979203;1812.49008302478;29782;25960;3822;487;844;733;0;0;0.694144836595362
"3119";2004;"67334";5447;34;NA;88259.7;57.5;298.984989271241;980.036065102002;6498;5880;618;43;188;202;0;0;0.707106781186547
"3120";2004;"67350";5861;49;NA;23745.12;NA;219.305651253403;540.087124469175;7026;6364;662;68;194;241;0;0;1.0888046592934
"3121";2004;"67377";43778;146;163;73585.84;120;1123.32290210398;570.532332249242;57982;48966;9016;1147;1606;2435;0;1;1.30535559541131
"3122";2004;"67393";26966;71;NA;84177.23;NA;1078.66427124011;518.350072207316;35192;30528;4664;527;1049;1986;0;0;0.813444043341782
"3123";2004;"67415";12982;54;NA;60817.03;2743.79;596.519362865301;412.421120593344;14612;14082;530;178;395;527;0;0;0.707106781186548
"3124";2004;"67431";5385;28;NA;9967.51;NA;339.606339041605;132.072752286133;6294;5730;564;53;124;168;0;0;0.707106781186548
"3125";2004;"67458";4914;46;NA;44787.9;83.8;231.000216450115;534.305062969236;5502;5282;220;45;146;177;0;0;0.707106781186549
"3126";2004;"67474";9626;63;NA;32722.64;NA;326.977034322175;924.976700484094;12220;10780;1440;158;449;547;0;0;0.634029459474657
"3127";2004;"67490";17068;97;NA;97296.02;NA;495.800875822965;620.376614138868;22398;19108;3290;355;761;924;0;0;1.70936384324512
"3128";2004;"67512";11571;51;NA;31372.8;NA;582.345855114084;418.833216722852;14348;12628;1720;265;344;448;0;0;0.707106781186548
"3129";2004;"67539";12846;64;NA;34320.6;NA;442.692600307469;458.171369623631;15662;13902;1760;270;339;447;0;0;0.779126635066895
"3130";2004;"67555";4720;50;NA;33175.71;21570;184.474421044129;800.334913087916;5476;5120;356;51;152;197;0;0;0.913805386871231
"3131";2004;"67571";6928;24;NA;43320.53;NA;444.51825180804;888.251457029116;8314;7540;774;97;253;262;0;0;0.707106781186547
"3132";2004;"67598";10312;99;NA;1331.03;NA;351.310868681466;69.8041564198606;13134;11300;1834;139;419;430;0;0;0.707106781186548
"3133";2004;"67610";21239;79;NA;138509.7;NA;763.615037089114;963.183977177857;26524;23012;3512;282;678;813;0;0;1.06496098791186
"3134";2004;"67636";2830;32;NA;25770.37;196;166.754593540737;302.198030101032;3290;3120;170;30;141;119;0;0;0.707106781186547
"3135";2004;"67652";3143;23;NA;25296.3;NA;226.669054066278;912.43464474017;3546;3372;174;35;110;84;0;0;0.707106781186548
"3136";2004;"67679";3941;41;NA;42158.19;NA;220.131480347878;470.060172388687;4426;4190;236;41;107;101;0;0;0.707106781186547
"3137";2004;"67695";51622;131;84;88647.7;66.97;1296.01075679567;461.851801097421;65514;57844;7670;1964;2075;2183;0;0;1.13541930158551
"3138";2004;"67717";38252;70;NA;97345.76;NA;1627.05007435065;506.75177640949;49048;42004;7044;1040;1174;1538;0;0;0.707106781186548
"3139";2004;"67733";8876;36;NA;111963.51;NA;393.393320240282;571.549962418257;10534;9462;1072;91;230;265;0;0;0.67815103675019
"3140";2004;"67750";3712;35;NA;15139.07;NA;197.351348812337;256.792161976469;5802;5544;258;71;1512;249;0;0;1
"3141";2004;"67776";4332;43;NA;8564.33;NA;211.992021126449;310.877223053191;5032;4648;384;63;88;165;0;0;1.40648279993613
"3142";2004;"67792";52807;93;432;334409.11;3654.55;1472.93727451425;1054.28243511058;68680;58072;10608;1674;1661;1930;0;1;0.992533648602087
"3143";2004;"67814";3906;67;NA;117900.75;NA;143.820999857462;1133.80784727711;6434;5708;726;54;1607;141;0;0;1
"3144";2004;"67830";8135;68;NA;16293.36;104.39;309.126477089944;157.942508905904;9764;8870;894;168;270;297;0;0;1.12776266773829
"3145";2004;"67857";5955;29;NA;59748;NA;354.864154546241;901.942442518278;7162;6440;722;51;202;232;0;0;0.707106781186547
"3146";2004;"67873";41662;37;NA;161031.15;NA;2407.56753453217;1008.99896252115;53420;46824;6596;1192;2025;1945;0;0;0.707106781186547
"3147";2004;"67890";1110125;411;1928;5143135.56;10977.42;2638.97164422862;4456.98887198141;1434570;1227706;206864;30094;43828;43659;0;7;0.0507639282662604
"3148";2004;"67911";3709;29;NA;10921.03;NA;213.810219962535;363.504327064429;4318;3954;364;20;98;127;0;0;1.09686315743801
"3149";2004;"67938";34639;96;NA;162749.95;NA;1169.12028795539;747.620742576752;46696;37966;8730;874;1082;1371;0;0;0.974442632450538
"3150";2004;"67954";102915;162;415;430060.78;47;2214.29409002291;1160.93926265399;134008;113442;20566;2714;3565;4248;0;0;1.25179394072233
"3151";2004;"67970";9058;46;NA;21875.27;NA;418.89689547614;381.879238712256;11878;9958;1920;127;337;436;0;0;0.707106781186547
"3152";2004;"67997";13072;49;606;101225.65;1818.35;600.062659065863;647.787906503424;16498;14260;2238;245;455;488;1;3;0.61724611404299
