"ano";"cod_mun";"total_votos";"total_pol";"votos_seg";"total_despesa";"despesa_seg";"sd_votos";"sd_despesa";"aptos";"comparecimento";"abstencao";"brancos";"nulos";"legenda";"partido_seg";"n_part_seg";"margem_vit"
"973";2012;"25070";21260;50;NA;237476.09;2029.08;1292.18815726125;4554.37296619011;33702;29182;4520;255;713;732;0;0;0.787486003001839
"974";2012;"25097";29649;49;NA;205774.9;NA;1693.97815156732;2765.48076309759;51288;41876;9412;1200;1431;1506;0;0;0.832182216298818
"975";2012;"25119";45333;122;NA;381148.74;NA;1404.20108793677;1655.91851271919;74296;63800;10496;2525;4118;2670;0;0;0.953712451322161
"976";2012;"25135";268819;317;1634;470391.81;800;2700.38864341532;2027.47308890291;396866;338146;58720;20371;16690;8188;0;2;1.21889702184926
"977";2012;"25151";17612;21;NA;19560.24;NA;1942.09677379575;599.801504112389;35530;28824;6706;511;1009;1100;0;0;0.707106781186548
"978";2012;"25178";53768;119;264;274257.96;89.33;1825.53915411984;3619.02046842404;96396;75288;21108;2045;2712;2741;0;0;1.14111803458095
"979";2012;"2518";24432;89;NA;838891.96;NA;826.360546343802;2139.30401975149;43328;31934;11394;301;1369;1632;0;0;1.55818117755002
"980";2012;"25194";28929;71;NA;181465.74;2441.5;1548.28495154558;2923.50238980281;48734;40080;8654;576;1194;1272;0;0;0.949021502910371
"981";2012;"25216";233828;188;2851;4873391.49;14237.95;2139.8387515771;10010.9008156224;356602;303792;52810;5973;11913;10609;1;3;1.09279993823401
"982";2012;"25232";10185;35;142;11338.5;NA;842.586253082352;671.673406016447;18500;15718;2782;260;649;516;0;0;0.971151156255312
"983";2012;"25259";22633;47;157;152099.56;880;1210.00058058712;1813.42107785114;37280;33236;4044;1146;979;1283;0;0;0.902239150027685
"984";2012;"25275";13600;61;NA;202533.89;243.5;610.495397310239;3928.05917245334;20476;17082;3394;321;500;564;0;0;1.01701189146194
"985";2012;"25291";18487;64;209;808696.72;760;978.213963177988;4875.54186553672;35474;25766;9708;488;1004;828;0;0;0.707106781186547
"986";2012;"25313";1436209;709;7652;22384179.48;93839.35;1529.43240409824;15115.3494434419;2339356;1956226;383130;107589;83516;57599;0;26;2.06992789445349
"987";2012;"25330";19855;32;NA;91430.75;NA;1675.96261314871;1738.70168172496;34198;30856;3342;762;1410;950;0;0;0.707106781186548
"988";2012;"2534";77932;156;1006;1437505.47;21598.33;2481.826363105;1910.81377460114;124160;99036;25124;1257;2969;3156;0;1;0.715099048239292
"989";2012;"25356";37947;81;494;387543.59;3025;1578.39096753363;5172.73593888903;63582;49200;14382;1055;1425;1515;0;1;0.950092038411104
"990";2012;"25372";20551;79;15;225663.88;NA;985.555543963924;3521.78986316922;30160;27564;2596;463;1002;791;0;0;0.707106781186547
"991";2012;"25399";11442;13;55;231456.35;9470;1457.66122102981;6360.53889121323;22024;19654;2370;658;810;634;0;0;0.707106781186548
"992";2012;"25410";6565;16;NA;39220.85;NA;860.676998550172;995.122645140139;12742;11112;1630;210;455;344;0;0;0.707106781186548
"993";2012;"25437";46553;74;NA;106264.78;NA;2337.66823927146;946.072262182864;77302;64616;12686;1304;2214;1891;0;0;0.707106781186547
"994";2012;"25453";13013;15;NA;87665.85;NA;1354.37988728605;3415.66393710391;26086;19518;6568;424;1182;753;0;0;0.707106781186547
"995";2012;"25470";15768;33;NA;64281.42;NA;1378.94760322391;2183.30554474187;26060;24552;1508;587;1139;745;0;0;0.707106781186548
"996";2012;"25496";63123;63;131;961047.77;NA;3670.13925193192;13852.3556230492;107090;93742;13348;1856;1867;2292;0;0;0.691979197952049
"997";2012;"2550";2489956;756;12714;69338769.67;215889.12;2471.15171973222;153937.627315349;3534360;2977527;556833;89374;79420;70670;0;52;0.318958790938596
"998";2012;"25518";21131;69;NA;496494.37;NA;1008.99404604904;2760.91374262781;54548;45910;8638;523;14092;1469;0;0;1.1545163720912
"999";2012;"25534";12135;26;NA;65870.81;NA;1012.65794417225;1576.52422598012;20540;17764;2776;339;703;503;0;0;0.707106781186547
"1000";2012;"25550";7627;14;NA;136560.46;NA;1149.18230168237;1689.64965783993;16644;12732;3912;115;450;327;0;0;0.707106781186548
"1001";2012;"25577";8552;32;NA;88407;NA;671.468388552579;2134.12667194799;16766;12576;4190;181;599;418;0;0;0.707106781186547
"1002";2012;"25593";39545;77;NA;96498.63;NA;1984.61048708712;1984.64380269759;69484;54808;14676;1352;2280;1677;0;0;0.707106781186548
"1003";2012;"256";26858;84;NA;234127.81;NA;1146.84940594774;565.200172199285;42350;34090;8260;583;866;977;0;0;0.707106781186547
"1004";2012;"25615";35698;111;61;331834.02;468.34;1128.90032897325;3535.94649407814;58288;48626;9662;1716;1889;1641;0;0;1.29967635599661
"1005";2012;"25631";17070;24;NA;112675;NA;1619.04949164942;5366.46321838506;34484;26812;7672;611;952;853;0;0;0.590891911546006
"1006";2012;"25658";18770;37;27;208267.51;NA;1356.1225358248;3472.0782298031;34708;27812;6896;726;1291;976;0;0;0.83650388879234
"1007";2012;"25674";18397;78;NA;139474.5;100;870.934153682741;1894.39815381168;28104;24254;3850;462;864;759;0;0;0.707106781186548
"1008";2012;"25690";23738;39;NA;379525.83;NA;1811.79665900057;3191.8039473073;51908;38452;13456;563;1743;1417;0;0;0.583549556051039
"1009";2012;"25712";25502;52;NA;111667.86;NA;1704.60150719061;1937.57092093368;49626;38762;10864;700;2053;1180;0;0;0.707106781186548
"1010";2012;"25739";95973;140;1324;529542.06;1157;2673.92189045883;5298.43978638493;148752;126126;22626;5672;5029;4406;1;1;1.74407131540681
"1011";2012;"25755";17030;24;NA;295970;NA;1411.61651649985;7656.31252669318;30190;23704;6486;423;778;834;0;0;0.707106781186547
"1012";2012;"2577";30038;90;NA;227428.15;NA;1378.34428691942;1369.04622942007;50420;39180;11240;265;1016;1102;0;0;0.707106781186548
"1013";2012;"25771";60581;53;26;658686.27;600;3887.7064410411;2699.98910653092;115712;92590;23122;1753;3573;3311;0;0;0.707106781186548
"1014";2012;"25798";14007;22;28;37985.46;3830.42;1658.89686785581;1664.40503494068;29400;23650;5750;339;946;830;1;0;0.707106781186548
"1015";2012;"25810";28230;59;NA;544793.43;NA;1635.52668240116;2289.86599958509;47914;40620;7294;718;1500;1500;0;0;0.707106781186548
"1016";2012;"25836";32781;62;121;250760.64;3960;1804.20255442519;4532.13662928907;51942;46678;5264;943;2196;1629;0;0;0.872893973682175
"1017";2012;"25852";9888;20;NA;21805.87;NA;993.387954657443;306.569298552552;17396;15238;2158;194;655;472;0;0;0.707106781186548
"1018";2012;"25879";5583;12;NA;73687.54;NA;851.562641159288;1996.55405782769;10928;9208;1720;75;264;203;0;0;0.707106781186547
"1019";2012;"25895";49559;87;557;399856.45;3749;2239.65669309591;3632.70395589346;85548;70280;15268;2224;2459;2357;0;1;1.43368421074171
"1020";2012;"25917";20564;44;NA;129261.7;NA;1492.44434784047;1903.78550808365;40206;32204;8002;505;1345;1109;0;0;0.924228646582129
"1021";2012;"2593";10057;87;200;442049.68;NA;361.617691970803;1463.97118739712;16092;12692;3400;57;452;319;0;0;1.08321359695139
"1022";2012;"25933";12421;32;NA;8497.98;204.54;847.196138778368;324.10719584084;21360;17322;4038;503;731;642;0;0;0.707106781186549
"1023";2012;"25950";15543;37;NA;47400.3;NA;1160.24411629952;3841.28559108688;28180;22962;5218;239;913;766;0;0;0.707106781186547
"1024";2012;"25976";30747;88;NA;325317.12;NA;1345.3967026753;3383.93216669347;51680;40954;10726;885;1570;1542;0;0;0.707106781186548
"1025";2012;"25992";22355;23;NA;310430.36;NA;1944.79580659377;2588.16111094083;37560;33264;4296;743;1139;727;0;0;0.760480935538808
"1026";2012;"26018";6608;18;NA;3512.65;NA;761.062165583759;99.0166093984474;12220;10458;1762;239;601;375;0;0;0.707106781186548
"1027";2012;"26034";9791;28;NA;25122.4;NA;887.535273056536;454.528825216845;15008;14188;820;102;348;269;0;0;0.707106781186548
"1028";2012;"26050";38793;58;NA;622015.74;NA;2738.99215008722;4023.78024218545;93632;74300;19332;2243;12968;2350;0;0;1.15427405407171
"1029";2012;"26077";32824;65;18;178251.89;500;1738.93364490986;2624.43751985132;51128;46072;5056;1010;1074;1025;0;0;0.899288385787856
"1030";2012;"26093";13971;74;NA;82213.16;NA;591.645803288785;2435.79721199284;20690;18772;1918;466;585;687;0;0;0.825421251019079
"1031";2012;"26115";20838;30;NA;240200.61;NA;1818.2660540146;2528.74512215139;39664;32388;7276;427;1125;1141;0;0;0.707106781186548
"1032";2012;"26131";13879;47;NA;115697.9;NA;927.084240387846;1363.44045702825;24338;19598;4740;391;782;663;0;0;0.707106781186548
"1033";2012;"2615";35196;137;NA;892821.26;NA;934.415426595149;2960.50797162542;57564;45152;12412;399;2358;1715;0;0;1.38947711820469
"1034";2012;"26158";15445;24;NA;56987.5;NA;1503.48237051904;1366.64489375684;33318;24476;8842;423;1059;890;0;0;0.707106781186546
"1035";2012;"26174";7582;16;NA;14154;NA;954.532257215732;802.9915221317;15140;12782;2358;213;628;353;0;0;0.707106781186548
"1036";2012;"26190";16984;54;NA;280761.96;NA;980.132122612956;3182.02298471451;24880;21928;2952;371;638;558;0;0;0.707106781186548
"1037";2012;"26212";9576;43;NA;61648.11;NA;594.972232500651;1007.15326066956;14800;13038;1762;191;505;432;0;0;0.595552131443434
"1038";2012;"26239";17082;21;NA;204525.12;NA;1678.61304679475;7179.95860011717;29012;25594;3418;510;769;768;0;0;0.707106781186548
"1039";2012;"26255";25490;65;48;401082.9;1080;1270.82573485153;2265.81687711613;37086;34700;2386;863;1633;1281;0;0;0.707106781186547
"1040";2012;"26271";130957;117;NA;790598.62;NA;2777.09138070686;8280.17321333957;195758;166122;29636;5748;5342;4917;0;0;0.655695201855232
"1041";2012;"26298";158625;186;1657;855429.61;3390;3841.41377859281;5593.67693275538;227164;197262;29902;10299;8242;6723;0;1;0.688846573842813
"1042";2012;"2631";16889;68;NA;314269.85;NA;821.978299898987;1552.84302388086;23762;20188;3574;94;252;490;0;0;1.00827966342224
"1043";2012;"26310";109366;203;2012;136166.79;5009;2232.85303410315;1618.20380078396;155366;131798;23568;6334;4653;4013;0;0;1.41483700192098
"1044";2012;"26336";20562;72;14;104565.3;NA;1109.15108793353;2834.83858939254;31362;29740;1622;730;1790;713;0;0;0.707106781186548
"1045";2012;"2658";19646;122;NA;765994.12;NA;723.567903733181;1562.25455733323;30198;24030;6168;125;617;889;0;0;0.877648310034771
"1046";2012;"2674";14185;140;NA;137163.5;NA;357.754392415954;1842.60327118098;22686;17582;5104;168;1089;582;0;0;1.17187657199379
"1047";2012;"2690";73512;133;1424;1592821.57;4822.8;2541.58668633241;3700.40350385269;122124;93832;28292;915;3116;3009;0;1;1.11099359637206
"1048";2012;"27006";8564;23;30;63877.33;418;1145.33113944061;1102.54340896742;15126;14232;894;410;521;465;0;0;0.707106781186547
"1049";2012;"27014";16018;58;NA;222286.77;NA;946.117299224816;2021.37539099462;25830;22878;2952;327;1147;964;0;0;0.707106781186548
"1050";2012;"27022";8723;36;NA;341030.55;NA;682.07503682209;2411.36356617062;13710;12538;1172;101;554;323;0;0;0.707106781186548
"1051";2012;"27030";13087;31;NA;221542.3;NA;897.859399847181;1967.32502472795;22732;20102;2630;423;906;722;0;0;0.722925031224941
"1052";2012;"27049";11515;39;NA;358678.26;NA;859.210409648755;1552.93039133018;20610;18210;2400;309;1157;700;0;0;0.635865139744792
"1053";2012;"27057";156945;135;5658;1692959.12;35773;2725.45029744117;3630.50725778487;238560;222104;16456;7323;14091;4851;0;4;0.732502205474207
"1054";2012;"27065";8380;27;NA;59394.76;NA;773.794901674565;946.460724679207;13282;12622;660;143;533;282;0;0;0.707106781186547
"1055";2012;"27073";33829;64;NA;691549.38;NA;1844.08880254043;2116.48383388288;52920;48882;4038;1037;2249;1660;0;0;0.905248628211029
"1056";2012;"27081";6708;49;NA;88619.97;4645.7;319.401951356926;1741.79178491881;9244;8612;632;138;360;217;0;0;1.1031950292509
"1057";2012;"27090";13697;74;NA;233700.75;200;504.947288732927;1485.17052562293;18832;17180;1652;334;612;577;0;0;0.614528134098338
"1058";2012;"27111";7869;59;NA;326719.52;NA;456.336807855108;4914.2609608811;10248;9784;464;111;258;237;0;0;0.707106781186548
"1059";2012;"2712";8097;29;0;152149;NA;632.225512394246;5111.70845066658;18128;13182;4946;88;450;472;0;0;0.816671584173018
"1060";2012;"27138";14135;66;NA;153373.5;NA;579.470342419381;1123.14761456728;20696;19234;1462;242;950;442;0;0;1.14376370869029
"1061";2012;"27154";5330;30;NA;114593.15;NA;451.329660409762;3119.76434140819;8528;7840;688;159;329;199;0;0;0.707106781186548
"1062";2012;"27170";5292;22;NA;17925;NA;533.465733024801;1190.43974852648;8406;7884;522;60;307;183;0;0;0.799905442443613
"1063";2012;"27197";23282;57;NA;130393.98;NA;1364.25035046863;2077.13535983021;35496;32338;3158;765;1328;1111;0;0;0.707106781186549
"1064";2012;"272";16692;46;NA;285329.93;NA;1039.72333676862;1189.325336051;27572;21692;5880;377;509;750;0;0;0.707106781186547
"1065";2012;"27219";9005;48;NA;107755.45;1800;561.249248897275;468.48189080024;14340;12574;1766;260;719;467;0;0;1.37964779069818
"1066";2012;"27235";8655;27;NA;334981.93;NA;798.320464539501;1312.87218241972;14142;13082;1060;124;611;442;0;0;0.707106781186557
"1067";2012;"27251";15769;48;NA;295294.52;NA;983.760442259752;1780.93728925834;24204;22332;1872;426;1119;800;0;0;0.659354236848027
"1068";2012;"27278";26425;121;177;1050726.99;16560.29;1063.82969645796;2686.93151708639;38040;34420;3620;597;1454;1082;0;0;1.32352145396625
"1069";2012;"27294";7958;25;NA;223680.05;NA;821.367899705526;2726.90616172337;13506;12748;758;222;411;360;0;0;0.606927929214529
"1070";2012;"27316";14207;55;NA;139531.49;NA;834.828455936758;689.441826231009;22752;20456;2296;295;1366;620;0;0;0.82844092875071
"1071";2012;"27332";15003;64;NA;147974.67;NA;821.28907202723;1448.489709407;22518;20936;1582;381;861;783;0;0;0.905838475145653
"1072";2012;"27359";7041;44;NA;214104.93;NA;461.151235842257;1380.83163619209;10666;9668;998;121;348;331;0;0;0.768221885203407
"1073";2012;"27375";7063;35;NA;137591.47;NA;512.627017258679;1212.7362079351;10674;9626;1048;116;356;286;0;0;0.581817929312977
"1074";2012;"2739";14012;83;NA;313389.9;NA;709.352025590417;2975.68586718781;23516;19406;4110;142;955;737;0;0;1.09891058129216
"1075";2012;"27391";8795;23;6;212298.73;5529.56;847.873762223284;1854.40405339654;15168;13504;1664;180;658;386;0;1;0.707106781186546
"1076";2012;"27413";14849;32;NA;360863.11;NA;1275.8930454815;1639.00551101499;25196;22836;2360;550;1096;723;0;0;0.707106781186548
"1077";2012;"27430";6057;59;NA;310574.98;NA;282.466282673627;2633.49934666799;8208;7866;342;182;249;259;0;0;0.973825754726997
"1078";2012;"27456";42054;84;0;179130.64;2050;2218.01101414398;2259.48182031553;69722;62988;6734;1585;2998;2461;1;0;1.15735158968737
"1079";2012;"27472";38361;54;497;988838.61;14541.2;2402.81508971163;4696.16686668217;62514;55716;6798;1013;2569;1924;0;1;0.707106781186548
"1080";2012;"27499";8680;24;NA;179773.35;NA;885.224887499937;1821.8107821048;15130;13658;1472;146;546;469;0;0;0.769663539055226
"1081";2012;"27510";15956;42;NA;180081.14;NA;1272.57171928772;2058.61169831407;28082;26576;1506;434;1308;777;0;0;0.628173605040657
"1082";2012;"27537";3695;36;NA;37710.01;NA;315.831885911999;1165.68456902449;6226;5792;434;71;235;152;0;0;0.864104066925026
"1083";2012;"2755";19383;88;NA;281586.55;NA;872.287893883745;2385.66195349028;27944;24058;3886;165;886;798;0;0;0.707106781186548
"1084";2012;"27553";8992;49;18;166227.86;300;588.86796836209;2357.2199298148;14174;13006;1168;240;552;595;0;0;0.707106781186547
"1085";2012;"27570";28487;44;NA;274419.22;NA;1860.73231892311;1058.61433691985;43194;38920;4274;577;2363;1416;0;0;0.707106781186548
"1086";2012;"27596";11182;52;NA;129223.52;NA;740.999156299894;1433.01017057116;18368;17028;1340;365;826;574;0;0;0.707106781186547
"1087";2012;"27618";17843;38;NA;116715.23;NA;1471.38478068476;1302.92994049923;34526;28994;5532;610;1820;1143;0;0;0.707106781186548
"1088";2012;"27634";18363;46;129;376390.13;NA;1119.64831025074;3071.78167066348;29152;26954;2198;564;1023;754;0;0;0.86469659608132
"1089";2012;"27650";11993;34;NA;101281.82;NA;1068.90825948789;881.927123803538;20840;18862;1978;236;967;696;0;0;0.707106781186547
"1090";2012;"27677";4678;16;NA;131274.59;NA;640.005091125584;1413.8043384874;8210;7538;672;78;255;177;0;0;0.707106781186548
"1091";2012;"27693";6160;52;NA;88325.81;200;371.478832117512;2443.49772629663;9084;8578;506;132;406;270;0;0;0.722865755432587
"1092";2012;"2771";8966;69;44;251466.7;NA;398.264465933423;1568.69839530314;12632;10936;1696;71;234;311;1;1;1.3819082221856
"1093";2012;"27715";7319;38;NA;344440.27;NA;535.508025628767;2811.24837468248;10890;10270;620;162;283;343;0;0;1.0297523769727
"1094";2012;"27731";4536;25;NA;166761.77;NA;385.574687965898;1393.06205584357;8216;7484;732;94;385;221;0;0;1.14403846954296
"1095";2012;"27758";13902;45;NA;254779.42;NA;982.807051256756;3610.88366774155;22342;20720;1622;325;1127;759;0;0;0.645937881671781
"1096";2012;"27774";4833;43;NA;19739.59;NA;321.76441127576;450.930103547171;7210;6704;506;71;271;182;0;0;0.707106781186548
"1097";2012;"27790";18130;30;38;317169.03;NA;1712.8719044107;2039.04722063254;32038;28674;3364;1203;1521;989;0;0;1.08351480375997
"1098";2012;"27812";16338;64;NA;336879.49;NA;851.663196904468;1671.97115565046;23796;22502;1294;340;1027;776;0;0;0.897396833217772
"1099";2012;"27839";16936;37;227;640513.89;600;1494.17358519775;3347.56402929275;29178;27324;1854;467;1235;877;0;0;0.707106781186547
"1100";2012;"27855";654451;439;3914;9025218.35;49371.87;3054.66170345225;9106.41962620849;1002162;916950;85212;52399;50436;35524;0;8;2.40084010754677
"1101";2012;"27871";15278;39;NA;681646.99;NA;1203.62486982467;2046.57480588245;25552;23508;2044;325;918;798;0;0;0.707106781186548
"1102";2012;"27898";22953;66;80;473397.32;995;1131.54737376227;2495.80725793051;32190;30176;2014;644;1027;1020;0;0;0.60299153851496
"1103";2012;"27910";8244;31;NA;295848.88;NA;636.684893341354;4626.3259196878;13130;11598;1532;121;525;320;0;0;0.707106781186548
"1104";2012;"27936";41680;141;462;1629908.71;41530;1489.83019588251;2155.61449526652;59604;55066;4538;1293;2820;1945;0;0;0.707106781186548
"1105";2012;"27952";11687;40;NA;266616.43;NA;857.693564532826;2338.37557136913;19128;17052;2076;346;782;593;0;0;0.906363006406207
"1106";2012;"27979";3677;30;NA;342405.68;NA;335.543170903879;2544.89028837558;5848;5572;276;116;181;140;0;0;0.707106781186547
"1107";2012;"2798";15081;113;52;352497;435.83;358.895304953723;1593.21016136207;23460;19324;4136;135;656;709;0;0;1.32614415016983
"1108";2012;"27995";15626;35;NA;273567.87;NA;1406.84045078618;1506.13652787509;28366;25666;2700;373;1077;917;0;0;0.707106781186548
"1109";2012;"28010";19592;80;NA;372925.35;NA;699.049191658015;3973.96267131488;30968;27758;3210;569;1263;944;0;0;1.20902937721562
"1110";2012;"28037";15246;86;117;320125.31;986.4;674.72380552231;1566.50221043994;21154;19500;1654;353;766;649;0;1;0.801851045526124
"1111";2012;"28053";2882;10;NA;111176.6;NA;743.948146341158;2528.25273711042;7258;6706;552;212;1059;216;0;0;1
"1112";2012;"28070";5974;33;NA;111491.68;NA;499.270998860369;2636.77473766189;9842;8950;892;130;332;282;0;0;0.7410814194267
"1113";2012;"28096";17561;37;NA;206254.67;NA;1350.2767072664;3614.5692962699;32002;29372;2630;1117;1680;1520;0;0;1.16097414379772
"1114";2012;"2810";42791;107;NA;1278164.47;NA;1395.75110955728;1626.37874353676;71572;56290;15282;482;1383;2222;0;0;0.874787729319026
"1115";2012;"28118";10392;57;NA;302488.13;NA;548.558845320774;1865.07639650121;16200;14942;1258;241;678;431;0;0;1.27470703786776
"1116";2012;"28134";16725;69;NA;342076.83;NA;853.332036069604;1059.80878238586;25288;22904;2384;457;999;718;0;0;1.12046703849645
"1117";2012;"28150";7356;32;NA;102310.22;NA;590.694656670733;1785.88886422439;11622;10668;954;115;498;379;0;0;0.707106781186546
"1118";2012;"28177";4329;28;NA;141561.18;NA;383.529743356899;3054.96473913397;7222;6828;394;80;223;201;0;0;1.16000124820494
"1119";2012;"28193";9390;29;4;211729.87;NA;799.270532571077;1743.11047699509;14722;13364;1358;149;468;475;0;0;0.822663609523253
"1120";2012;"28215";6513;43;NA;167499.03;NA;580.621274352175;2086.61075146041;13596;12494;1102;190;2393;422;0;0;1.15463473631427
"1121";2012;"28231";4440;31;NA;72105.6;NA;375.709525181127;984.364644829586;6986;6534;452;64;219;172;0;0;0.69627629274076
"1122";2012;"28258";46222;141;55;759590.3;1025;1470.98562358348;4201.70947372054;87484;80544;6940;1902;17544;3231;0;0;1.47763416843794
"1123";2012;"28274";20335;55;NA;346419.68;NA;1245.65235282197;2464.13442511175;31230;28574;2656;438;1125;837;0;0;0.707106781186548
"1124";2012;"28290";14601;72;NA;356307.8;NA;635.514882977957;1922.42138189323;20020;18722;1298;352;674;620;0;0;0.748312365450358
"1125";2012;"28312";7726;62;NA;223293.43;NA;385.856227146198;1641.52201993325;11406;10792;614;185;568;324;0;0;1.00860895916867
"1126";2012;"28339";49619;118;1096;607458.18;10656.18;1846.91772402065;699.952345001052;73778;66056;7722;1449;2331;2038;0;0;0.851877565688214
"1127";2012;"28355";14833;51;NA;259826.29;NA;940.32314387234;3390.80759565474;23072;20942;2130;446;1042;641;0;0;0.86015501168511
"1128";2012;"2836";28744;103;NA;517412.95;NA;747.007462903618;2307.27773561991;49956;37524;12432;366;1161;2173;0;0;1.74752612522945
"1129";2012;"28371";30429;95;NA;1294713.04;NA;1262.30425186235;1359.48083368036;44070;40676;3394;940;2756;1401;0;0;0.900468815996853
"1130";2012;"28398";2476;14;NA;110745.84;NA;373.30763909488;3060.2817742423;4380;4182;198;90;267;129;0;0;0.707106781186548
"1131";2012;"28410";18959;56;NA;448311.67;NA;1124.95827671547;2223.49312670623;28724;26006;2718;256;1028;762;0;0;0.975403017809306
"1132";2012;"28436";10425;28;NA;188070.47;NA;855.518546121953;2285.13000037788;16722;14752;1970;184;650;447;0;0;0.707106781186548
"1133";2012;"28452";22760;87;490;899104.76;7901.99;900.963319857304;2431.01649497869;34254;31712;2542;623;1262;1153;1;0;1.06929065935134
"1134";2012;"28479";8279;43;NA;197248.15;2310;457.398354507899;1839.33147587918;11900;11298;602;148;414;297;0;0;0.676476399710939
"1135";2012;"28495";15964;43;261;211582.13;NA;1149.21745412739;2066.09416900128;25258;23586;1672;581;669;609;0;0;1.06360172153906
"1136";2012;"28517";11755;57;NA;86229.71;NA;662.911477986845;403.31660828683;17214;15742;1472;187;707;491;0;0;0.73401970524234
"1137";2012;"2852";14139;66;NA;470152.14;NA;756.667771735533;1776.47919866446;21178;18332;2846;102;307;440;0;0;0.585967062685217
"1138";2012;"28533";64190;127;7;378077.84;127;1513.78909786826;1873.84294612642;91664;83288;8376;4071;4353;2717;0;0;0.661879953681662
"1139";2012;"28550";4624;25;NA;110707.5;NA;399.756294990605;3394.36934085802;6966;6530;436;80;282;257;0;0;0.786758185561352
"1140";2012;"28576";6925;42;NA;38867.74;250;362.986789262011;1048.68238899761;9964;9518;446;147;346;317;0;0;1.12439805822496
"1141";2012;"28592";38922;116;63;395408.03;1805.32;1098.74250202544;1840.60506138861;52648;47878;4770;739;2016;1794;0;0;1.22528566814691
"1142";2012;"28614";7914;30;NA;74219.33;NA;706.068346794294;1394.24921805437;13500;12496;1004;224;587;363;0;0;0.73202465104246
"1143";2012;"28630";6642;49;NA;164296.01;NA;435.163334336684;2258.07939294379;9868;9280;588;131;288;274;0;0;0.978446153572321
"1144";2012;"28657";20073;67;202;164032.89;10270;1008.13524330714;1687.14444136502;29108;27232;1876;491;1482;630;0;0;0.664673236348289
"1145";2012;"28673";20922;76;NA;331701.6;NA;1100.55702452702;4234.82165876711;34034;30172;3862;498;1626;1137;0;0;1.3590929701831
"1146";2012;"28690";26178;115;293;530785.76;2925;814.833008188057;2083.20273522752;38018;35052;2966;761;1239;1168;0;0;1.31902820275886
"1147";2012;"28711";31788;84;NA;3716319.57;NA;1628.59536597603;1981.10368867478;65128;60452;4676;1290;14961;2223;0;0;1.1530480042015
"1148";2012;"28738";7992;61;51;204291.01;NA;425.77781298671;2922.38674309563;11216;10494;722;141;438;299;0;0;0.707106781186547
"1149";2012;"28754";28661;80;NA;824727.1;NA;1379.85422584524;3922.15212541266;42210;38918;3292;936;1768;1030;0;0;0.707106781186548
"1150";2012;"28770";13137;87;NA;122119.85;1197.06;454.587955518319;1371.12073846624;18010;16900;1110;440;582;545;0;0;1.04333399581457
"1151";2012;"2879";16062;129;27;176227;NA;484.266989832944;1709.86914200299;22846;19498;3348;122;930;536;0;0;0.84497539113183
"1152";2012;"28797";5661;39;NA;237355.75;NA;378.060433881498;2557.71718469326;9320;8524;796;181;449;289;0;0;1.08989056713077
"1153";2012;"28819";14854;52;NA;572321.48;1400;793.802775546071;2319.4360379759;23442;21584;1858;402;1263;725;0;0;0.698816485012511
"1154";2012;"28835";12374;46;206;172346.01;NA;938.681328526792;1429.45486166381;30146;27108;3038;410;7943;1194;1;0;1.15419048789447
"1155";2012;"28851";51735;127;703;670215.64;3478.65;1902.10182514865;1648.21274239219;74558;69142;5416;1805;3453;2446;0;0;0.707106781186547
"1156";2012;"28878";21081;60;346;268817.04;2839;1251.97506100954;2624.10515529946;33944;31326;2618;824;1745;1133;1;0;0.698382691770364
"1157";2012;"28894";19511;63;486;435061.93;1933.53;1114.85020811697;1428.1918000734;30360;28254;2106;407;1857;1062;0;1;0.707106781186548
"1158";2012;"28916";10114;45;NA;129786.01;NA;628.894116971034;943.899814938023;15034;13416;1618;171;599;465;0;0;0.707106781186548
"1159";2012;"28932";29037;72;NA;479937.16;NA;1666.21679362217;2024.85302208248;48042;43378;4664;1451;2282;1671;0;0;0.707106781186547
"1160";2012;"2895";11971;71;NA;180143.58;NA;589.448955232724;428.453990077687;17914;14912;3002;76;406;506;0;0;0.707106781186548
"1161";2012;"2917";4950;56;NA;137686.4;NA;333.264469703743;1013.92747829973;10014;8254;1760;66;1501;235;0;0;0.882289804512793
"1162";2012;"2933";7905;45;NA;1257960.63;NA;543.695854148422;2362.69204309506;12956;10868;2088;50;254;317;0;0;0.707106781186547
"1163";2012;"2950";13186;46;NA;489258.96;NA;812.313251006859;1633.45182830485;19582;16972;2610;81;528;488;0;0;0.707106781186547
"1164";2012;"2976";12616;105;134;303969.84;105;322.615327648423;2185.46441622833;19504;15872;3632;70;1201;518;0;0;1.21211191938438
"1165";2012;"299";46942;112;NA;2009483.19;NA;883.851233838702;2165.62286801992;73364;57210;16154;1556;1554;1945;0;0;1.44424094829242
"1166";2012;"2992";9297;83;37;78891.33;785;347.123244768805;2301.33207697892;14130;11638;2492;70;537;300;1;1;1.12948205929214
"1167";2012;"3000";7411;53;NA;194451.56;NA;380.626864612753;1789.72313872368;11604;9972;1632;156;405;287;0;0;1.15043382596685
"1168";2012;"30007";46351;152;NA;1765496.32;NA;1591.01033359583;7412.88469705448;71470;60524;10946;1029;3541;1887;0;0;0.746634137320383
"1169";2012;"30031";24501;57;NA;367471.77;NA;1320.01059194293;2518.88741509273;35584;32222;3362;535;979;1073;0;0;0.598350941036658
"1170";2012;"30058";82714;156;NA;366940.61;NA;2882.35613270738;1826.21220340267;144588;110750;33838;2427;5597;4389;0;0;1.02732365365386
