"ano";"cod_mun";"total_votos";"total_pol";"votos_seg";"total_despesa";"despesa_seg";"sd_votos";"sd_despesa";"aptos";"comparecimento";"abstencao";"brancos";"nulos";"legenda";"partido_seg";"n_part_seg";"margem_vit"
"644";2008;"19453";3861;26;NA;19496.8;NA;252.132861801075;355.983405587719;4400;4246;154;37;210;138;0;0;0.707106781186548
"645";2008;"19461";7330;24;NA;62091.98;NA;520.837172049346;1255.70480697971;8714;8188;526;136;454;268;0;0;0.707106781186547
"646";2008;"19470";6487;12;NA;35964;NA;589.948581799013;320.742090198627;7730;7246;484;119;403;237;0;0;0.707106781186547
"647";2008;"19488";2813;11;NA;415;NA;399.428614625715;38.4521966676993;3538;3196;342;85;189;109;0;0;1
"648";2008;"19496";10730;18;NA;93605.29;3228.78;758.465258017167;1173.29599758875;14832;12018;2814;168;610;510;0;0;0.707106781186548
"649";2008;"19500";3242;13;NA;45134.21;NA;383.780976724014;458.926439555058;4062;3760;302;99;312;107;0;0;1
"650";2008;"19518";19297;42;NA;72204.93;NA;1040.73911092548;781.452090327491;22194;21256;938;330;799;830;0;0;0.827726007114281
"651";2008;"19526";5720;18;NA;33870.85;NA;426.627143180372;496.30470218119;6598;6296;302;61;270;245;0;0;0.707106781186548
"652";2008;"19534";8114;20;148;42324.42;NA;583.897206380582;544.912449680117;10878;9062;1816;94;458;396;1;2;0.707106781186548
"653";2008;"19542";2935;28;NA;35357.37;NA;180.213490890251;903.501465592067;3198;3090;108;12;85;58;0;0;0.707106781186547
"654";2008;"19550";7030;32;NA;79090.74;NA;423.283628673529;532.326826072351;8948;7668;1280;82;336;220;0;0;0.707106781186547
"655";2008;"19569";6029;20;NA;16441.26;NA;440.754569433138;523.619950611199;7028;6726;302;50;320;327;0;0;0.707106781186548
"656";2008;"19577";13861;27;NA;55183.32;NA;1091.10699757573;1048.18038841222;16752;15366;1386;262;764;479;0;0;1.13945299220848
"657";2008;"19585";3507;29;NA;8755.35;NA;212.929865416308;155.348648965139;3818;3702;116;16;97;82;0;0;0.707106781186553
"658";2008;"19593";7894;20;NA;48602.07;NA;569.298200909191;510.661609393043;9206;8784;422;146;414;330;0;0;0.707106781186547
"659";2008;"19607";8054;24;NA;50450.99;NA;533.22792113037;418.498148974475;10918;9078;1840;126;503;395;0;0;0.707106781186547
"660";2008;"19615";25073;60;NA;111607.83;NA;1112.03654045174;1299.83566857341;31832;27828;4004;506;1236;1013;0;0;0.707106781186547
"661";2008;"19623";9242;36;NA;89587.84;2589.6;498.612805074676;1414.85449044218;10968;10424;544;207;513;462;0;0;0.707106781186546
"662";2008;"19631";6971;25;NA;60550.67;1300;455.271552102529;481.986182583482;7726;7468;258;64;260;173;0;0;0.707106781186547
"663";2008;"19640";4942;15;NA;61800.9;NA;533.3846834961;497.568959676969;6454;5454;1000;57;269;186;0;0;0.707106781186548
"664";2008;"19658";60377;111;NA;300593.05;NA;1944.02396431682;664.78648925679;77000;66864;10136;2019;2146;2322;0;0;0.640056243219453
"665";2008;"19666";3889;20;NA;80257.38;NA;275.229762340344;471.283518323862;4642;4214;428;18;182;125;0;0;0.707106781186548
"666";2008;"19674";9997;14;NA;74730.96;1467.78;886.425271808064;994.147683348927;12136;11166;970;173;541;455;0;0;0.707106781186547
"667";2008;"19682";3724;30;NA;53626.6;NA;230.278801535837;666.715865572421;4564;4088;476;50;166;148;0;0;0.707106781186547
"668";2008;"19690";4862;21;NA;4351.79;NA;386.12533633824;251.602695660318;5790;5310;480;85;220;143;0;0;1.12896911138506
"669";2008;"19704";2582;19;NA;37775.48;NA;183.301248274657;489.764803228684;2962;2778;184;25;86;85;0;0;0.707106781186547
"670";2008;"19712";18718;35;NA;220156.26;2530;1004.9878471597;796.041931480804;23016;21048;1968;228;1030;1072;0;0;0.675321833710888
"671";2008;"19720";2625;15;NA;20287.45;NA;263.910699182237;436.030688878065;3032;2898;134;35;144;94;0;0;0.707106781186548
"672";2008;"19739";9196;20;NA;64602.78;NA;698.574126005114;520.734136818814;10606;10074;532;126;358;394;0;0;0.707106781186547
"673";2008;"19747";6349;32;NA;38404;NA;368.884687291003;416.460466671801;8506;7080;1426;101;387;243;0;0;0.707106781186548
"674";2008;"19755";62261;49;528;618538.89;NA;1512.31329158801;2620.24209945097;83334;68844;14490;1318;3114;2151;1;4;0.707106781186547
"675";2008;"19763";6791;39;NA;38748.55;NA;360.831400633142;930.710968656606;8150;7428;722;69;271;297;0;0;0.707106781186547
"676";2008;"19771";7394;36;NA;40703;NA;397.33094504712;274.555968651456;9238;8132;1106;119;317;302;0;0;0.60416968086187
"677";2008;"19780";10307;26;NA;54814.92;NA;707.565169844248;967.215323154665;13706;11728;1978;190;774;457;0;0;0.707106781186548
"678";2008;"19798";7292;20;NA;34992.72;NA;604.114385258446;563.66622366825;9210;8044;1166;132;342;278;0;0;0.707106781186548
"679";2008;"19801";6560;25;NA;20192.51;NA;445.216842714915;318.330188753792;7774;7178;596;97;299;222;0;0;0.707106781186547
"680";2008;"19810";644883;201;2632;5038350.29;7834.7;3982.93144287894;4414.16458621991;799548;697186;102362;11246;21333;19724;0;12;0.0304967525990291
"681";2008;"19828";2662;16;NA;38868.94;NA;190.135290178937;321.790012066966;2910;2852;58;27;101;62;0;0;0.707106781186548
"682";2008;"19836";3295;13;NA;7704.99;NA;351.820454021837;282.462942983365;3748;3586;162;28;181;82;0;0;0.707106781186547
"683";2008;"19844";9432;24;NA;109628.91;NA;611.78080765398;607.269792101326;11738;10642;1096;114;657;439;0;0;0.707106781186548
"684";2008;"19852";6315;29;NA;7523;NA;396.716329089349;206.079906365193;7632;6994;638;91;333;255;0;0;0.970078896568935
"685";2008;"19860";5328;17;NA;36580.07;NA;446.947587753677;478.504871140896;6034;5816;218;72;226;190;0;0;0.707106781186547
"686";2008;"19879";31411;27;NA;262034.73;NA;1993.32188147141;2291.85969370254;39910;34968;4942;509;1774;1274;0;0;0.707106781186548
"687";2008;"19887";7729;23;3;11701.84;329.54;512.877962692281;292.152339711993;9092;8400;692;75;302;294;1;4;0.707106781186548
"688";2008;"19895";19962;29;NA;55656.55;NA;1188.66266410292;411.940322697136;26296;22314;3982;287;1184;881;0;0;0.586345640099491
"689";2008;"19909";2911;24;NA;22900;NA;195.00717541039;737.813572216545;3508;3150;358;20;129;90;0;0;0.707106781186547
"690";2008;"19917";8397;23;NA;54551.04;NA;552.626129007251;417.021995415529;9816;9078;738;99;355;227;0;0;0.633042054159749
"691";2008;"19925";3914;16;NA;17661;NA;311.992931768789;785.67058977731;4704;4252;452;40;160;138;0;0;0.707106781186547
"692";2008;"19933";21910;84;46;132837.07;949;760.730128387841;573.11617063347;26174;24500;1674;541;1024;1025;0;1;1.12882872614733
"693";2008;"19941";8736;38;NA;222481.68;NA;473.833834338687;1133.75172603347;9728;9284;444;69;244;235;0;0;0.707106781186548
"694";2008;"19950";6730;19;NA;36598.16;NA;468.781592874744;351.493601636568;8108;7248;860;64;246;208;0;0;0.707106781186548
"695";2008;"19968";8454;35;NA;25994.88;NA;455.278643898156;592.545958199581;10626;9260;1366;109;396;301;0;0;0.702132868790957
"696";2008;"19976";17247;34;NA;71759.86;500;986.811930808899;545.525384540991;23078;18946;4132;227;758;714;0;0;0.707106781186548
"697";2008;"19984";7302;21;NA;22423.4;NA;482.88273461019;261.13838901561;9148;8098;1050;86;419;291;0;0;0.707106781186548
"698";2008;"19992";20707;61;172;137960.63;NA;876.469454197228;943.48278004629;25680;23118;2562;468;1153;790;0;1;0.766090690596936
"699";2008;"20001";8566;49;NA;30866.91;NA;419.868200159457;465.58784844262;11216;9338;1878;133;356;283;0;0;1.08433039185172
"700";2008;"20010";9446;31;84;43150;309;565.146937073776;487.504202309605;10534;10112;422;56;334;276;0;0;0.707106781186548
"701";2008;"2003";12248;41;NA;208809.2;NA;588.575274557637;1031.30649331906;16932;13282;3650;110;425;499;0;0;0.965243155837885
"702";2008;"20036";21741;31;NA;109508.69;NA;1303.63982735464;652.517146741709;30492;24400;6092;353;1387;919;0;0;0.707106781186548
"703";2008;"20052";8143;38;NA;35880.15;NA;470.965013459003;663.445325815571;10736;9134;1602;220;417;354;0;0;1.04584559016703
"704";2008;"20079";3592;21;NA;31458.4;NA;260.642153182885;593.212276160362;4202;3856;346;24;146;94;0;0;0.707106781186547
"705";2008;"20095";9565;25;NA;23682.37;NA;641.385903325079;555.668695537138;12918;10824;2094;172;767;320;0;0;0.707106781186547
"706";2008;"2011";5087;4;NA;565641.09;NA;937.541599077076;3686.68692684377;11556;10704;852;64;899;412;0;0;0.868494796179236
"707";2008;"20117";4285;21;NA;25881.75;NA;301.23653101682;355.380975985853;4860;4578;282;21;169;103;0;0;0.707106781186548
"708";2008;"20133";8104;24;NA;34248.15;NA;536.451332131846;808.384269546359;10798;8988;1810;113;405;366;0;0;1.25836832458344
"709";2008;"20150";12938;37;NA;37874.76;NA;600.427183294548;495.665015310294;17086;14492;2594;117;834;603;0;0;0.753581269397943
"710";2008;"20176";4296;19;NA;29771.3;NA;365.697791159414;1946.38495640626;5808;5560;248;84;1030;150;0;0;1
"711";2008;"20192";4595;16;NA;8927.56;NA;340.967131546901;106.222090141628;5058;4876;182;18;161;102;0;0;0.707106781186548
"712";2008;"2020";10387;31;NA;95961.66;NA;657.789172682954;1281.2909758938;15906;11624;4282;43;790;404;0;0;0.707106781186547
"713";2008;"20214";33807;47;NA;699983.53;NA;1659.94885275392;2476.52481037831;46442;38266;8176;744;2132;1583;0;0;0.735982744934819
"714";2008;"20230";13240;26;NA;43433.4;NA;830.620471585003;447.411038018671;16246;14932;1314;217;837;638;0;0;0.707106781186547
"715";2008;"20257";4434;29;NA;22277.57;NA;229.806125184717;186.500118495816;5194;4752;442;28;135;155;0;0;0.86626376479896
"716";2008;"20273";57549;81;90;89559.73;20;2198.27603627843;597.579540185229;72946;63450;9496;1507;1891;2503;0;0;0.653387041100922
"717";2008;"20290";16899;38;NA;57810.41;831.71;922.023109658098;509.405008858795;21836;18306;3530;240;657;510;0;0;0.673211620192998
"718";2008;"20311";4721;31;NA;76959.48;NA;286.653588098758;513.643820117117;5488;5090;398;26;154;189;0;0;0.707106781186548
"719";2008;"20338";7447;20;NA;26750.75;NA;551.504712236484;525.51354358619;8822;8280;542;71;464;298;0;0;0.707106781186547
"720";2008;"20354";12073;19;NA;25619.07;NA;837.817739687496;412.35318011337;16168;13414;2754;163;618;560;0;0;0.707106781186549
"721";2008;"20370";19320;50;NA;163388.95;NA;755.999608395889;820.190330561141;22942;21382;1560;321;967;774;0;0;0.809426755091178
"722";2008;"2038";13167;51;NA;269444.45;NA;540.463678923287;1217.42461927097;16354;13996;2358;68;313;448;0;0;1.26048046043708
"723";2008;"20397";30079;54;NA;182188.93;NA;1388.86273836541;2087.71546516232;37320;33616;3704;657;1628;1252;0;0;0.719023388544283
"724";2008;"20419";23517;46;48;72243.9;NA;1102.07520802845;1269.79495974564;32352;26490;5862;430;1326;1217;0;0;0.945105821073493
"725";2008;"20435";13339;21;NA;125905.73;NA;899.401877537978;1146.25688969022;23036;20126;2910;290;5730;767;0;0;1
"726";2008;"20451";11656;24;NA;78991.57;NA;765.539920820835;596.456437816877;13646;12988;658;195;693;444;0;0;0.707106781186547
"727";2008;"2046";20508;88;NA;251216.15;73607.89;537.124419095145;1455.31802324611;26830;22430;4400;158;698;1066;0;0;1.16679500623188
"728";2008;"20478";15548;48;NA;91676.55;NA;620.99931187796;1339.87581312608;23424;19344;4080;329;2585;882;0;0;0.604525188700888
"729";2008;"20494";9612;21;37;27769.5;NA;675.819016699984;909.773008067248;11142;10634;508;101;576;345;0;2;0.707106781186548
"730";2008;"20516";682037;311;7219;4483863.89;45902.97;3068.51060099992;2459.4417751075;887554;769136;118418;24843;31379;30877;0;25;1.94513800103363
"731";2008;"20532";9847;42;NA;20830;NA;484.262033603002;1132.72937249329;12414;10854;1560;151;458;398;0;0;1.07381516502836
"732";2008;"2054";6471;56;NA;138029;NA;275.177222457453;2930.18884061587;8920;7198;1722;30;209;488;0;0;0.738066237288375
"733";2008;"20559";18108;50;NA;125821.41;NA;877.92519703202;927.857692361771;22740;20114;2626;320;875;811;0;0;0.707106781186547
"734";2008;"20575";7949;33;NA;38753.05;NA;470.342027672047;610.281630659423;9696;8714;982;95;373;297;0;0;0.713072851109492
"735";2008;"20591";12978;41;NA;47296.13;NA;693.151314977145;512.813074669883;16132;14538;1594;251;794;515;0;0;0.707106781186548
"736";2008;"20613";10421;26;NA;19722.43;NA;702.792431332653;272.291518547713;13220;11514;1706;117;464;512;0;0;0.707106781186441
"737";2008;"20630";6805;22;NA;30813.68;NA;462.815622462398;1079.93931635891;7676;7350;326;57;294;194;0;0;0.707106781186547
"738";2008;"20656";8884;26;NA;29511.8;NA;562.461698750747;508.665947748309;10242;9762;480;108;418;352;0;0;0.707106781186547
"739";2008;"20672";29199;61;NA;206084.76;1065;1170.62469745502;660.234417206464;36034;32554;3480;826;1291;1238;0;0;1.35976194521377
"740";2008;"20699";4852;18;NA;27009.2;NA;380.4077104158;478.959774605206;5476;5318;158;48;229;189;0;0;0.707106781186547
"741";2008;"2070";25456;82;11;124343.5;NA;867.545285736375;1771.16507374904;34452;28134;6318;230;1214;1234;0;1;0.898198074653193
"742";2008;"20710";8110;36;NA;18651.23;NA;391.230120405338;162.933951925589;10702;9150;1552;149;512;379;0;0;0.65797170112152
"743";2008;"20737";14382;50;NA;31043.97;NA;740.022189032018;335.142869249468;18748;15962;2786;306;675;599;0;0;0.707106781186547
"744";2008;"20753";5366;21;NA;13337.25;NA;380.802399588642;223.81969795897;6598;5860;738;70;257;167;0;0;0.707106781186547
"745";2008;"20770";6614;26;NA;26257.1;390.5;397.438412781179;284.875734505362;8084;7270;814;92;339;225;0;0;0.991624607313026
"746";2008;"20796";42956;61;NA;220814.57;NA;1888.5232547268;1027.70796834246;58444;48112;10332;1055;2227;1874;0;0;0.707106781186548
"747";2008;"20818";11920;19;NA;18707.25;NA;852.3369331544;325.40701238808;16830;13242;3588;129;696;497;0;0;0.707106781186547
"748";2008;"20834";23270;59;NA;78437.16;278;1064.4356114951;959.258668090176;30804;26086;4718;509;1337;970;0;0;0.707106781186548
"749";2008;"20850";13821;41;NA;154087.34;65;705.337867017599;1021.3921892136;16896;15754;1142;286;980;667;0;0;0.707106781186547
"750";2008;"20877";9860;56;NA;107622.43;NA;453.092562349568;754.76441709383;11074;10734;340;141;394;339;0;0;0.707106781186547
"751";2008;"20893";14720;44;NA;9829.97;NA;788.254386462757;59.1404299055555;20462;16014;4448;145;597;552;0;0;0.707106781186547
"752";2008;"20915";5352;18;NA;42723.9;NA;397.168765855812;449.935284906458;6422;6146;276;112;400;282;0;0;0.707106781186547
"753";2008;"20931";5149;21;NA;91643.43;NA;368.374095215684;1135.15993579162;6370;5712;658;51;256;256;0;0;0.707106781186547
"754";2008;"20958";33715;41;NA;51284.27;NA;1755.71708852807;398.580676310555;44466;37816;6650;679;1910;1512;0;0;0.724737343538133
"755";2008;"2097";11452;66;11;114164.19;180;509.314750573273;2628.52382614743;15198;12556;2642;51;677;376;0;1;0.707106781186547
"756";2008;"20974";12906;43;NA;40090.61;NA;630.735090624784;481.741994373389;15136;14188;948;211;537;534;0;0;0.76432946021326
"757";2008;"20990";9226;34;NA;23458.2;NA;519.75458757864;154.356745812596;13176;10756;2420;226;821;483;0;0;0.707106781186547
"758";2008;"21016";9036;27;199;28057.77;1121.2;561.80444505429;381.386414100292;10600;10134;466;103;550;445;1;3;0.626323296836799
"759";2008;"21032";11273;38;NA;91692.69;NA;490.987534039819;554.675304482728;14224;12494;1730;132;592;497;0;0;1.14278614928623
"760";2008;"21059";6977;16;NA;38520;NA;517.386171056011;1042.47021080267;9590;7808;1782;108;395;328;0;0;0.707106781186548
"761";2008;"21075";5233;26;NA;45323.04;NA;323.244001845454;612.781296430128;6110;5664;446;63;203;165;0;0;0.707106781186548
"762";2008;"21091";9904;25;451;32338.56;3212;608.430394518177;379.618466097999;12544;11016;1528;114;577;421;0;2;0.766154315519894
"763";2008;"21113";4804;21;NA;3292;NA;367.755683061788;181.328577794566;5522;5308;214;93;241;170;0;0;0.707106781186547
"764";2008;"21130";4273;27;NA;33723.44;NA;276.738188785493;497.920842254179;4698;4528;170;20;115;120;0;0;0.707106781186548
"765";2008;"21156";3271;22;NA;8477.59;NA;244.553506924186;179.737637858152;3996;3596;400;11;224;90;0;0;0.707106781186548
"766";2008;"21172";79702;96;64;445965.13;NA;1536.0253282237;1377.44544096303;130988;110706;20282;2545;23943;4516;0;0;1.15456753146113
"767";2008;"2119";21348;92;NA;195680.68;NA;531.87133685506;1827.24560003899;28922;23676;5246;190;933;1205;0;0;1.48726827062317
"768";2008;"21199";14926;21;NA;41476.24;NA;1078.93375305357;986.899521089918;18648;16890;1758;183;695;1086;0;0;0.707106781186554
"769";2008;"21210";5261;17;NA;31208.68;NA;402.535757352949;473.522060151671;5994;5698;296;37;241;159;0;0;0.707106781186547
"770";2008;"21237";9368;30;NA;20044.43;NA;566.563266973664;350.825371553698;10608;10258;350;107;393;390;0;0;0.914629058212998
"771";2008;"21253";31100;50;NA;167469.9;NA;1474.9404954827;1305.705972204;43080;35240;7840;741;1661;1738;0;0;0.777378098276995
"772";2008;"21270";18420;27;NA;35940.48;NA;1185.92971572534;394.807340553929;22070;20434;1636;278;827;909;0;0;0.707106781186547
"773";2008;"21296";21633;38;NA;54072.94;NA;1213.08677942386;306.921292243488;27672;23904;3768;358;1009;904;0;0;0.875549406272531
"774";2008;"213";11999;60;NA;72798.59;NA;460.111718393237;484.104569986009;16424;13094;3330;139;389;567;0;0;0.882690689290787
"775";2008;"21318";13619;32;NA;113036.86;NA;782.659207168832;1293.84258579124;17168;15194;1974;273;763;539;0;0;0.707106781186548
"776";2008;"21334";9499;38;NA;42202.65;NA;507.176113582118;520.443239452319;12600;10656;1944;190;474;493;0;0;0.707106781186553
"777";2008;"2135";22254;76;NA;116310.61;NA;935.956533328713;2094.56660418345;29988;24760;5228;227;1139;1140;0;0;0.980519468073231
"778";2008;"21350";7375;26;NA;19400.64;NA;476.490376416706;341.565818431287;9808;8290;1518;154;428;333;0;0;0.707106781186548
"779";2008;"21377";10806;42;NA;24986.2;NA;552.562387672678;811.342439819028;14678;12248;2430;292;649;501;0;0;0.680144112509004
"780";2008;"21393";15360;50;NA;107760.49;NA;750.334414075683;786.049345976318;18928;16838;2090;227;523;728;0;0;0.707106781186546
"781";2008;"21415";19364;41;64;96868.58;858.4;1038.08020074137;561.00642134281;24738;21662;3076;500;856;942;0;2;0.768731367441626
"782";2008;"21431";37307;49;NA;216568.06;NA;1819.6543550076;1445.01660293936;46954;40782;6172;434;1526;1515;0;0;0.707106781186547
"783";2008;"21458";5495;23;NA;35101.45;NA;352.132008722512;441.323828043389;6170;5900;270;42;179;184;0;0;0.767491416120809
"784";2008;"21474";20589;23;NA;173024.43;NA;1388.05992167264;989.158448388593;28440;23296;5144;339;1287;1081;0;0;0.707106781186548
"785";2008;"21490";12509;42;NA;41705.2;NA;586.638423644938;319.414720828688;19764;18016;1748;367;4360;780;0;0;1.12919595765619
"786";2008;"2151";24624;59;NA;465223.26;NA;1161.06833626313;2562.69343211513;33906;27558;6348;222;1649;1063;0;0;0.764024496340526
"787";2008;"21512";44212;101;30;233124.03;414;1262.28751668341;1637.91099606627;58560;49108;9452;931;2027;1938;0;0;0.782072467679731
"788";2008;"21539";2682;21;NA;15541.45;NA;227.23207142856;237.087817585951;3084;2936;148;45;128;81;0;0;0.707106781186547
"789";2008;"21555";19139;51;NA;30852.57;NA;898.138161750327;482.251960830015;25440;21532;3908;299;1311;783;0;0;0.809614946990474
"790";2008;"21571";10560;22;NA;25620.04;NA;727.639290279802;298.938727304889;11732;11296;436;88;382;266;0;0;0.707106781186547
"791";2008;"21598";25543;45;42;100456.5;200;1377.85442442297;689.592795193782;35022;28694;6328;853;1352;946;0;0;1.14300133994569
"792";2008;"21610";4239;17;NA;38614.27;NA;326.05117335636;563.979075617535;5116;4568;548;25;172;132;0;0;0.707106781186548
"793";2008;"21636";14368;41;NA;61131.1;NA;749.576242283044;1285.50377277737;20422;15896;4526;235;645;648;0;0;0.707106781186548
"794";2008;"21652";8356;22;NA;61126.32;NA;571.621571797176;689.560032532095;9418;9026;392;78;319;273;0;0;0.707106781186546
"795";2008;"21679";7647;26;NA;39859.49;NA;516.874176198777;653.128640957647;10098;8508;1590;115;422;324;0;0;1.10091288251613
"796";2008;"21695";17630;31;NA;254473.18;NA;1049.40809392418;1687.28039849903;22642;19534;3108;342;922;640;0;0;0.707106781186548
"797";2008;"21717";6895;18;NA;16625;NA;515.735850334511;995.26942867355;8072;7554;518;33;382;244;0;0;0.707106781186548
"798";2008;"21733";8715;17;NA;9400.22;NA;634.003642277434;289.841253327544;12246;9806;2440;97;657;337;0;0;0.707106781186548
"799";2008;"21750";121424;80;NA;493353.32;300;4589.21028955048;2480.35756467868;164870;141004;23866;5610;8203;5767;0;0;0.637502115276711
"800";2008;"21776";6601;32;NA;11906;NA;314.472547073514;310.744157327425;7516;7148;368;47;242;258;0;0;1.06694021187145
"801";2008;"2178";24675;113;NA;108860.45;NA;801.871043105919;1100.94882493361;33374;27518;5856;190;1282;1371;0;0;1.31331483392843
"802";2008;"21792";34441;22;NA;152445.42;NA;2405.39537429227;1948.15899902687;42942;37772;5170;698;1627;1006;0;0;0.707106781186547
"803";2008;"21814";5895;24;NA;65031.52;NA;422.585809397746;1018.68780192312;7666;6742;924;81;412;354;0;0;0.707106781186548
"804";2008;"21830";5118;25;NA;5608.25;NA;302.935806011938;131.01138571949;6508;5756;752;73;331;234;0;0;0.824583098039399
"805";2008;"21857";9446;24;17;35489.95;200;678.110590783932;632.259748376276;12204;10658;1546;154;588;470;0;0;0.707106781186547
"806";2008;"21873";6548;17;NA;4734.71;NA;461.111136841739;149.408029526934;9504;7492;2012;97;542;305;0;0;0.700903928904028
"807";2008;"21890";6398;26;NA;104814.59;NA;342.28592203252;846.221141942634;7240;6958;282;68;253;239;0;0;0.76602388898924
"808";2008;"21911";20288;28;NA;36667.6;NA;1240.4038364256;498.19899932327;27950;23090;4860;412;1388;1002;0;0;0.750771636610625
"809";2008;"21938";5212;22;NA;20508.3;NA;346.859306436397;336.458471731654;6148;5704;444;77;240;175;0;0;0.707106781186547
"810";2008;"2194";8887;38;NA;149891.58;NA;504.944801428167;1124.43223797281;12252;9716;2536;63;373;393;0;0;0.707106781186548
"811";2008;"21954";4206;18;NA;27257.71;NA;294.511310955457;514.039504346337;6436;6326;110;42;1863;215;0;0;1
"812";2008;"21970";4641;22;NA;21431.2;NA;322.137941355671;471.381768929233;5574;5228;346;107;276;204;0;0;0.856283565144042
"813";2008;"21997";10136;35;NA;105961.49;NA;575.621811102381;771.857854968468;11746;11078;668;97;499;346;0;0;0.707106781186548
"814";2008;"22012";7585;39;NA;60898.11;182.24;362.696440176495;684.38414825289;9450;8474;976;158;359;372;0;0;0.837887364793971
"815";2008;"22039";12384;32;NA;20766.2;NA;743.790747206667;488.023796845902;16620;13986;2634;269;825;508;0;0;0.707106781186547
"816";2008;"22055";4416;25;NA;66118.47;NA;242.03067936461;915.732440018896;5226;4834;392;37;174;207;0;0;1.01472951404603
"817";2008;"22071";49558;77;NA;467939.16;NA;1541.62547415271;1667.41664894454;73308;56964;16344;1876;2786;2744;0;0;1.15013951437355
"818";2008;"22098";10874;45;12;50841.45;32508.15;546.242728278628;663.402844875464;14680;12026;2654;160;562;430;0;0;1.0236346212537
"819";2008;"22110";14512;29;NA;24293.35;NA;918.534489485498;416.905611878915;18852;16090;2762;279;636;663;0;0;0.707106781186547
"820";2008;"22136";4012;28;NA;21457.66;NA;249.025539935626;273.384843177401;4462;4306;156;22;148;124;0;0;0.707106781186548
"821";2008;"22152";3832;11;NA;40995.13;NA;330.603747854192;668.740118545334;4664;4284;380;48;269;135;0;0;0.707106781186548
"822";2008;"2216";21347;55;7;115483.24;NA;1011.26103994423;762.337137181043;30910;22880;8030;93;849;591;0;0;0.804495392059416
"823";2008;"22179";6595;33;NA;19701.62;NA;240.577648675052;359.441111178064;12186;10046;2140;190;2802;459;0;0;1.00201813247808
"824";2008;"22195";6938;26;NA;82182.26;NA;407.638488818386;706.612671685765;8368;7880;488;159;379;404;0;0;0.836320081050876
"825";2008;"22217";30035;36;NA;213745.72;10389.73;1639.7581536431;816.576287603306;43684;33270;10414;658;1270;1307;0;0;0.707106781186547
"826";2008;"22233";15878;56;NA;27963.41;NA;712.235665691988;562.39780276032;19914;17516;2398;302;629;707;0;0;0.970784395285505
"827";2008;"22250";69486;58;589;850325.55;1860;2049.89561126694;2473.63579336427;90590;76972;13618;1371;3399;2716;0;0;0.871889476251373
"828";2008;"22276";17548;57;NA;106047.74;NA;697.321802806004;1049.71827482116;23896;19824;4072;395;921;960;0;0;1.09567099038934
"829";2008;"22292";10761;26;NA;92492.21;NA;678.671966365957;1138.18954271113;13868;11886;1982;137;526;462;0;0;0.65745487296336
"830";2008;"22314";14605;30;182;62289.05;NA;943.735427686841;1585.13595327208;20628;16888;3740;297;1339;647;0;0;0.707106781186548
"831";2008;"2232";21272;112;52;338021.07;340;551.540965199718;1186.44897372425;34432;27948;6484;282;5162;1232;0;0;1.09977100708031
"832";2008;"22330";13998;25;NA;40629.28;NA;925.443256863908;840.666461490215;20634;15732;4902;229;855;650;0;0;0.707106781186548
"833";2008;"22357";14621;35;NA;97738.27;NA;842.81404563496;980.535682908352;19538;16652;2886;294;1158;579;0;0;0.707106781186548
"834";2008;"22373";10087;22;NA;84438.01;NA;702.176326383433;585.093841881751;14700;11674;3026;142;989;456;0;0;0.707106781186548
"835";2008;"22390";17310;42;NA;79617.64;NA;917.53903201132;448.675985416247;21550;18808;2742;163;800;535;0;0;0.893523528129407
"836";2008;"22411";7459;39;NA;81746.15;NA;404.336979693303;660.684862926627;11608;10994;614;132;3023;380;0;0;1
"837";2008;"22438";3592;19;NA;3712;NA;298.509347273007;96.2323267633372;4108;3980;128;65;208;115;0;0;0.707106781186548
"838";2008;"2259";60724;90;NA;2608037.33;NA;2358.50608422225;10345.8756435371;80818;67266;13552;428;3569;2545;0;0;0.728160655695129
"839";2008;"2275";18798;82;NA;237752.03;NA;690.347161895884;973.298121469927;25198;20354;4844;97;710;749;0;0;0.879868921656192
"840";2008;"2291";19938;65;426;80854.69;NA;675.109170140942;2576.22739683376;35182;26662;8520;263;5347;1114;0;0;0.905765376198689
"841";2008;"230";20076;58;NA;174007.52;NA;914.549030472408;610.146858773812;24526;22386;2140;438;756;1116;0;0;0.707106781186547
"842";2008;"23000";8232;18;NA;23794.1;NA;596.01199652356;355.77052713633;10748;8928;1820;74;338;284;0;0;0.707106781186548
"843";2008;"23019";37573;61;NA;432838.53;NA;1585.40785109459;1763.08486251235;52348;41586;10762;717;1747;1549;0;0;0.618696613413844
"844";2008;"23027";19174;86;NA;151622.24;320;691.672529960438;1526.91511398174;24254;21326;2928;370;1134;648;0;0;0.738596389206925
"845";2008;"23035";22588;30;NA;121513;NA;1373.45337550572;1059.68759467598;26552;25184;1368;308;1524;764;0;0;0.969957670052808
"846";2008;"23043";13665;41;NA;49078.19;NA;692.698937509804;575.013395412749;16840;15260;1580;184;837;574;0;0;0.707106781186547
"847";2008;"23051";27834;54;NA;193322.68;NA;1260.44281668392;3871.19887148731;34286;30988;3298;519;1505;1130;0;0;0.707106781186547
"848";2008;"23060";15834;54;24;14367.5;NA;692.768386802122;490.763692052276;23752;17818;5934;321;1122;541;0;0;1.26665560685358
"849";2008;"23078";30240;82;NA;273641.06;NA;1066.87311825907;2594.77817520592;42500;33318;9182;602;1415;1061;0;0;0.949725126786253
